frameragment	tail	Carbon	Order
0	29	8	C13	0.6707957006644272
0	29	8	C14	-0.09003569174867093
0	30	1	C2	-0.34686009152063113
0	30	1	C3	-0.49998962520702617
0	30	1	C4	0.013961329060706462
0	30	1	C5	-0.4778244924535142
0	30	1	C6	0.5466275157569516
0	30	1	C7	0.1276017864898793
0	30	1	C8	0.8778721625688954
0	30	1	C9	-0.2973648500041363
0	30	1	C10	0.9861497050935095
0	30	1	C11	-0.26229079631169994
0	30	1	C12	0.9864231217276707
0	30	1	C13	-0.059557182018198596
0	30	1	C14	0.9546857180335013
0	30	3	C2	-0.2842597544207586
0	30	3	C3	-0.4383742617337298
0	30	3	C4	-0.3438651119059538
0	30	3	C5	-0.4970090058293176
0	30	3	C6	0.165699852976388
0	30	3	C7	-0.48826364277231893
0	30	3	C8	0.6169048630846892
0	30	3	C9	0.1896203840714159
0	30	3	C10	0.9154836610464088
0	30	3	C11	0.013071585079057035
0	30	3	C12	-0.4978406319628955
0	30	3	C13	0.051446539871611074
0	30	3	C14	-0.4994655817813351
0	30	5	C2	0.2683260998890773
0	30	5	C3	0.8195872005696645
0	30	5	C4	-0.32498196856680744
0	30	5	C5	-0.3814924041915624
0	30	5	C6	-0.47481726715995287
0	30	5	C7	0.6958811264193685
0	30	5	C8	-0.49999937558169394
0	30	5	C9	0.045378599542845954
0	30	5	C10	0.8785400837529753
0	30	5	C11	0.0378041333264042
0	30	5	C12	-0.4596534859863252
0	30	5	C13	-0.12490892562104572
0	30	5	C14	-0.14925719012397798
0	30	6	C2	-0.4973776320213219
0	30	6	C3	0.4656752924617693
0	30	6	C4	-0.45562146234418544
0	30	6	C5	0.6441267486491784
0	30	6	C6	-0.26665333349105214
0	30	6	C7	0.8737294703414304
0	30	6	C8	-0.1333036403919688
0	30	6	C9	-0.49661789816690866
0	30	6	C10	0.0027256666983244138
0	30	6	C11	-0.47997357224375303
0	30	6	C12	0.7348482209989722
0	30	7	C2	-0.36788076487760496
0	30	7	C3	-0.1704835574806478
0	30	7	C4	0.9556380925123564
0	30	7	C5	0.022210241482237048
0	30	7	C6	-0.48371692127487875
0	30	7	C7	0.545374726261169
0	30	7	C8	0.5860083904488242
0	30	7	C9	0.5570311489625444
0	30	7	C10	-0.47928309651617823
0	30	7	C11	0.4088587859518952
0	30	7	C12	0.30920598460664883
0	30	7	C13	0.06334685484770941
0	30	7	C14	0.7209633145761636
0	30	8	C2	-0.4949131128483171
0	30	8	C3	0.7536039267161239
0	30	8	C4	-0.38888596269757914
0	30	8	C5	0.6265826992696804
0	30	8	C6	0.426221436991882
0	30	8	C7	0.6481956594143932
0	30	8	C8	0.6687239920674359
0	30	8	C9	0.4180938801980173
0	30	8	C10	0.636226126768757
0	30	8	C11	-0.39609176635408083
0	30	8	C12	0.7214530884455659
0	30	8	C13	-0.3025638700902187
0	30	8	C14	-0.4682006744175655
0	31	1	C2	-0.490182720013104
0	31	1	C3	0.7355425613208446
0	31	1	C4	-0.35323300845934913
0	31	1	C5	0.9590213601877196
0	31	1	C6	-0.10427583845495009
0	31	1	C7	0.9325803815141753
0	31	1	C8	-0.09334459842973075
0	31	1	C9	0.931756903596876
0	31	1	C10	0.007073805617824891
0	31	1	C11	-0.4999974271275482
0	31	1	C12	0.37577766339275587
0	31	1	C13	0.7039263017557118
0	31	1	C14	0.36653971652825423
0	31	3	C2	-0.47578962940027936
0	31	3	C3	0.5780623082550462
0	31	3	C4	-0.4742756925597603
0	31	3	C5	0.2651152953437539
0	31	3	C6	-0.4993794851320789
0	31	3	C7	-0.3519213587027673
0	31	3	C8	-0.46604953886917166
0	31	3	C9	-0.3033773549802461
0	31	3	C10	0.571915617373872
0	31	3	C11	-0.3468662627159988
0	31	3	C12	0.1881278375727683
0	31	3	C13	-0.11114191837221565
0	31	3	C14	-0.031074676454538763
0	31	5	C2	-0.1697702808895688
0	31	5	C3	0.664355600098242
0	31	5	C4	0.23100847416769643
0	31	5	C5	-0.3305464219805354
0	31	5	C6	0.6029252442440767
0	31	5	C7	-0.4760503456041794
0	31	5	C8	0.750553657950809
0	31	5	C9	-0.4235476621562778
0	31	5	C10	-0.4999498705357209
0	31	5	C11	-0.05018957295165016
0	31	5	C12	-0.4331000427023213
0	31	5	C13	0.03054525269135977
0	31	5	C14	0.8711209813060532
0	31	6	C2	-0.21459542233471668
0	31	6	C3	-0.4957872952778801
0	31	6	C4	0.8558518877715287
0	31	6	C5	0.024427340959756072
0	31	6	C6	0.03327254536816582
0	31	6	C7	0.5264577121405205
0	31	6	C8	-0.03264654989444443
0	31	6	C9	0.4984548408101833
0	31	6	C10	0.1692654051988851
0	31	6	C11	-0.40749087545370993
0	31	6	C12	0.13754443588863519
0	31	7	C2	0.10399430797750431
0	31	7	C3	0.4530511412615479
0	31	7	C4	-0.04330157352865649
0	31	7	C5	0.9607737480432275
0	31	7	C6	-0.24981785652528055
0	31	7	C7	0.8282808045951373
0	31	7	C8	0.14215752908187484
0	31	7	C9	0.6143279995328934
0	31	7	C10	-0.004450446798497321
0	31	7	C11	-0.002792546389855932
0	31	7	C12	0.45242929540469157
0	31	7	C13	-0.4271432650170165
0	31	7	C14	0.516043686222629
0	31	8	C2	-0.22336902072892617
0	31	8	C3	0.9978425087103702
0	31	8	C4	-0.2996372306934746
0	31	8	C5	0.9914024623965711
0	31	8	C6	-0.253370305545138
0	31	8	C7	0.9640092643837421
0	31	8	C8	-0.37761654644652737
0	31	8	C9	0.9716246564055173
0	31	8	C10	-0.32944618801984765
0	31	8	C11	0.8319407336853435
0	31	8	C12	-0.4135897680277228
0	31	8	C13	0.9104732707654684
0	31	8	C14	-0.407442136121721
0	32	1	C2	0.06949546316472821
0	32	1	C3	0.6987816990154889
0	32	1	C4	0.33432076397170873
0	32	1	C5	0.5403051652619264
0	32	1	C6	0.47291469818913145
0	32	1	C7	-0.49732741155431565
0	32	1	C8	-0.40127854262517226
0	32	1	C9	-0.34655442738945197
0	32	1	C10	0.07805720665342941
0	32	1	C11	0.4759293672658267
0	32	1	C12	0.035149831612377724
0	32	1	C13	0.7762259765873423
0	32	1	C14	0.2527384402890671
0	32	3	C2	-0.47258002905904867
0	32	3	C3	-0.4263504524274784
0	32	3	C4	-0.1275126992378408
0	32	3	C5	0.9604913471387808
0	32	3	C6	-0.15839797279381596
0	32	3	C7	0.85054926783693
0	32	3	C8	0.09161131351338636
0	32	3	C9	0.7099672566960389
0	32	3	C10	-0.02346946220287316
0	32	3	C11	0.957596868201495
0	32	3	C12	-0.19438174453894436
0	32	3	C13	-0.4624486548465682
0	32	3	C14	-0.07966214507763947
0	32	5	C2	0.9406313320835875
0	32	5	C3	-0.1743865299460292
0	32	5	C4	0.7580491670830098
0	32	5	C5	-0.059586887897991936
0	32	5	C6	0.6067109797408281
0	32	5	C7	-0.13296688967002857
0	32	5	C8	-0.026553840986252575
0	32	5	C9	0.3187019290729529
0	32	5	C10	-0.05930274821291914
0	32	5	C11	0.7315171884929748
0	32	5	C12	0.1114662282771226
0	32	5	C13	-0.4612587364816497
0	32	5	C14	0.21645915129060778
0	32	6	C2	-0.45918405736514084
0	32	6	C3	0.2913979366427327
0	32	6	C4	0.7039865414214654
0	32	6	C5	0.36212686581704623
0	32	6	C6	0.7035382043041734
0	32	6	C7	0.21121095317178007
0	32	6	C8	-0.49909043005260373
0	32	6	C9	0.20733364365976303
0	32	6	C10	-0.42559122423361373
0	32	6	C11	0.09753700822224776
0	32	6	C12	-0.4993258562775453
0	32	7	C2	-0.3512936230358511
0	32	7	C3	0.7154647584726437
0	32	7	C4	0.2659226017841698
0	32	7	C5	0.8325450131216767
0	32	7	C6	-0.32061370888541607
0	32	7	C7	0.963902525689073
0	32	7	C8	-0.3826573339509791
0	32	7	C9	-0.44133467221738587
0	32	7	C10	-0.42437297061889445
0	32	7	C11	0.5620610617631092
0	32	7	C12	-0.45547601546653776
0	32	7	C13	0.9051294555060354
0	32	7	C14	-0.49243980422802486
0	32	8	C2	-0.4685832094615275
0	32	8	C3	-0.19098998376239867
0	32	8	C4	0.8512045410513442
0	32	8	C5	0.04752867348928369
0	32	8	C6	0.8519550996883476
0	32	8	C7	-0.058177644491260616
0	32	8	C8	0.6868996645170409
0	32	8	C9	-0.1847163379316346
0	32	8	C10	0.6975950835457378
0	32	8	C11	-0.2856051660940045
0	32	8	C12	-0.1936707731893838
0	32	8	C13	-0.3702225245871483
0	32	8	C14	0.9214180267385479
0	33	1	C2	-0.38566144375139805
0	33	1	C3	0.29403816649445624
0	33	1	C4	0.4609299115493981
0	33	1	C5	0.08430120213099612
0	33	1	C6	0.2806247253803501
0	33	1	C7	0.6799817490865678
0	33	1	C8	0.18327686297023282
0	33	1	C9	0.7707782936090235
0	33	1	C10	0.266577774611543
0	33	1	C11	0.6248613258194728
0	33	1	C12	0.17797081039670037
0	33	1	C13	0.7917240148701072
0	33	1	C14	0.20666401712701632
0	33	3	C2	-0.36660863221466206
0	33	3	C3	-0.44464536260208415
0	33	3	C4	0.5483074061793101
0	33	3	C5	-0.4651647857561088
0	33	3	C6	0.5913616730641562
0	33	3	C7	-0.4990316912101755
0	33	3	C8	0.3132608298339279
0	33	3	C9	0.6141984590707088
0	33	3	C10	0.3730342048844997
0	33	3	C11	0.7103555461888587
0	33	3	C12	0.2911552523145955
0	33	3	C13	0.4544161807860083
0	33	3	C14	0.4113781133051535
0	33	5	C2	0.038956270719599284
0	33	5	C3	0.05747642987303303
0	33	5	C4	0.023343541497005238
0	33	5	C5	0.23426779760376182
0	33	5	C6	0.07461544149101274
0	33	5	C7	0.533352224910419
0	33	5	C8	-0.45898531872609444
0	33	5	C9	0.3704677635798105
0	33	5	C10	-0.4767540758828621
0	33	5	C11	0.361852621563035
0	33	5	C12	-0.4957963013058512
0	33	5	C13	0.5717823351814231
0	33	5	C14	-0.3792634611027199
0	33	6	C2	-0.22085485877090927
0	33	6	C3	0.08079265849749884
0	33	6	C4	-0.4628989488235851
0	33	6	C5	0.24594973248058494
0	33	6	C6	-0.45584555640564667
0	33	6	C7	0.5349944398172948
0	33	6	C8	-0.4997767917250356
0	33	6	C9	-0.4998808418092436
0	33	6	C10	-0.29176362614783363
0	33	6	C11	0.29990727954364016
0	33	6	C12	-0.28350506795105085
0	33	7	C2	0.7636862960767004
0	33	7	C3	0.16606270315647853
0	33	7	C4	0.5506842181686775
0	33	7	C5	0.39028470874611454
0	33	7	C6	0.43736525607679577
0	33	7	C7	0.301176362555599
0	33	7	C8	0.5940976895891514
0	33	7	C9	0.3583199740354266
0	33	7	C10	-0.3855338467993533
0	33	7	C11	0.8724722617183926
0	33	7	C12	-0.4777833500023337
0	33	7	C13	0.8128452349232012
0	33	7	C14	0.05288545563692293
0	33	8	C2	0.1519341231889979
0	33	8	C3	0.05735249961325628
0	33	8	C4	0.3067924152026352
0	33	8	C5	0.17773721726165748
0	33	8	C6	-0.2663697161917227
0	33	8	C7	0.31662159267529466
0	33	8	C8	-0.2951365826235272
0	33	8	C9	0.29478551922116536
0	33	8	C10	-0.4684800067585355
0	33	8	C11	0.46980387162031056
0	33	8	C12	-0.4461961797593133
0	33	8	C13	-0.43347553843153186
0	33	8	C14	-0.49472080984366373
0	34	1	C2	0.39571451318380624
0	34	1	C3	0.46082755588195934
0	34	1	C4	0.3460239185888123
0	34	1	C5	0.3540412984872434
0	34	1	C6	0.314125297226018
0	34	1	C7	0.35789961040049567
0	34	1	C8	0.6445206903100025
0	34	1	C9	-0.4984098929774612
0	34	1	C10	0.6594210265957035
0	34	1	C11	0.020538725600287355
0	34	1	C12	-0.3851562372448929
0	34	1	C13	0.08215461286399606
0	34	1	C14	0.7162978859173414
0	34	3	C2	0.176709110423098
0	34	3	C3	0.1257007384997313
0	34	3	C4	0.04380340083423917
0	34	3	C5	0.39258186669986983
0	34	3	C6	0.2310658649672065
0	34	3	C7	0.42846044845920217
0	34	3	C8	0.17864306485667225
0	34	3	C9	0.43646771994703304
0	34	3	C10	0.6401141997234276
0	34	3	C11	0.010713796336222048
0	34	3	C12	0.8688400211150491
0	34	3	C13	0.16060007443461244
0	34	3	C14	0.7180210871218762
0	34	5	C2	0.07434149267277312
0	34	5	C3	0.6851336158886852
0	34	5	C4	-0.24229448922292152
0	34	5	C5	0.7337867908751747
0	34	5	C6	0.33056435108269744
0	34	5	C7	0.5464050371404525
0	34	5	C8	0.45692827319352125
0	34	5	C9	-0.20805167343322872
0	34	5	C10	0.07904057686184995
0	34	5	C11	-0.2821395426877721
0	34	5	C12	0.0007149479321683083
0	34	5	C13	-0.23040660434271276
0	34	5	C14	0.17555437324677203
0	34	6	C2	-0.29358481497218886
0	34	6	C3	0.4813975807045192
0	34	6	C4	0.3828469564889745
0	34	6	C5	0.4509879203716254
0	34	6	C6	-0.4592621450227193
0	34	6	C7	0.3447719397385762
0	34	6	C8	0.6256827359565116
0	34	6	C9	-0.4994676998354321
0	34	6	C10	-0.07286364847241067
0	34	6	C11	-0.4912310959939031
0	34	6	C12	-0.37528512282098414
0	34	7	C2	0.4779123301654309
0	34	7	C3	-0.4709469551833038
0	34	7	C4	0.5739206154152241
0	34	7	C5	0.507355810955747
0	34	7	C6	0.18653966732292782
0	34	7	C7	0.22596204601637027
0	34	7	C8	-0.28801210849547215
0	34	7	C9	0.5236999108163107
0	34	7	C10	-0.2917427970331499
0	34	7	C11	0.8193212845763576
0	34	7	C12	-0.12380613235195581
0	34	7	C13	-0.4664346542912446
0	34	7	C14	0.06225762476744623
0	34	8	C2	-0.31678343778810114
0	34	8	C3	0.22212673821449613
0	34	8	C4	0.1108998988977421
0	34	8	C5	0.6747300003417847
0	34	8	C6	0.13157481984554176
0	34	8	C7	0.5401465456151304
0	34	8	C8	-0.09468154229646619
0	34	8	C9	0.5458034437875745
0	34	8	C10	-0.4722644570163339
0	34	8	C11	-0.4966521533656757
0	34	8	C12	0.20839585027927843
0	34	8	C13	0.8050484726939973
0	34	8	C14	0.2776612341914291
0	35	1	C2	-0.09680410300065678
0	35	1	C3	0.7312044176637298
0	35	1	C4	-0.4963963353252105
0	35	1	C5	0.6726444746780322
0	35	1	C6	0.21205760936634177
0	35	1	C7	0.7158319339054122
0	35	1	C8	-0.3142387091448819
0	35	1	C9	0.8694471478585339
0	35	1	C10	-0.25470044904106015
0	35	1	C11	-0.1121770093155442
0	35	1	C12	-0.4968283525507041
0	35	1	C13	0.8233588519989634
0	35	1	C14	-0.4709142668513046
0	35	3	C2	-0.49962212568185627
0	35	3	C3	-0.403948454503355
0	35	3	C4	0.045772216921552866
0	35	3	C5	-0.45733926265342684
0	35	3	C6	0.4578000794953001
0	35	3	C7	-0.4999325311547651
0	35	3	C8	0.1102683242923631
0	35	3	C9	0.8705242877056203
0	35	3	C10	-0.11009303515911784
0	35	3	C11	0.9147844129087785
0	35	3	C12	-0.13308495334584258
0	35	3	C13	0.883654944190899
0	35	3	C14	-0.15415542357270312
0	35	5	C2	-0.3513964190627792
0	35	5	C3	0.8919351301854579
0	35	5	C4	0.18742008861732684
0	35	5	C5	-0.49949037627308507
0	35	5	C6	-0.2941670205802058
0	35	5	C7	-0.0510152401455119
0	35	5	C8	0.6093671784065671
0	35	5	C9	0.21029739130748948
0	35	5	C10	0.4002541496851313
0	35	5	C11	0.3625763896926074
0	35	5	C12	0.20577474815265873
0	35	5	C13	0.4976707371844884
0	35	5	C14	-0.49905328129100635
0	35	6	C2	-0.45450762366736236
0	35	6	C3	0.4065518056881301
0	35	6	C4	0.6370608854212705
0	35	6	C5	0.45645401444692213
0	35	6	C6	-0.4901521158580029
0	35	6	C7	0.8153036851577302
0	35	6	C8	-0.4969331371574233
0	35	6	C9	0.8058601440460345
0	35	6	C10	0.0002988255565392617
0	35	6	C11	0.18993123966302894
0	35	6	C12	-0.046052232545720995
0	35	7	C2	-0.34999012872714164
0	35	7	C3	0.3356862503179807
0	35	7	C4	0.6773855921659719
0	35	7	C5	0.21107844858097247
0	35	7	C6	0.7530522215747382
0	35	7	C7	0.35164531090573625
0	35	7	C8	-0.49469044961742653
0	35	7	C9	0.21218211049489943
0	35	7	C10	-0.49083838297035914
0	35	7	C11	0.6427176017682317
0	35	7	C12	-0.3340070223350157
0	35	7	C13	0.7350121357885362
0	35	7	C14	0.3865929489079085
0	35	8	C2	0.21392557949986557
0	35	8	C3	-0.4986312472486524
0	35	8	C4	0.19396186270674398
0	35	8	C5	0.7909758633671222
0	35	8	C6	0.19482317386783665
0	35	8	C7	0.5156215294194146
0	35	8	C8	0.18847841686488986
0	35	8	C9	0.4881855394440793
0	35	8	C10	0.3380568369962955
0	35	8	C11	0.23729678474194038
0	35	8	C12	0.2467496966681152
0	35	8	C13	0.19368869783307263
0	35	8	C14	0.397257069969403
0	36	1	C2	-0.49512907226694314
0	36	1	C3	-0.4858855186703411
0	36	1	C4	0.14136129519999097
0	36	1	C5	0.722193196085168
0	36	1	C6	0.2653219285572893
0	36	1	C7	0.8162512794155417
0	36	1	C8	-0.07475616160193505
0	36	1	C9	0.4999767616135242
0	36	1	C10	0.16070997644961116
0	36	1	C11	-0.4126520961061986
0	36	1	C12	-0.49960990637929875
0	36	1	C13	-0.48739987804482504
0	36	1	C14	0.6846763320015663
0	36	3	C2	-0.4427767267798589
0	36	3	C3	0.03689439114703896
0	36	3	C4	0.6886653601002708
0	36	3	C5	0.0639595238297942
0	36	3	C6	0.8561666604622049
0	36	3	C7	0.16844094626221584
0	36	3	C8	0.8169407537773681
0	36	3	C9	0.17668972085528956
0	36	3	C10	0.7526780698452589
0	36	3	C11	-0.24899405309823142
0	36	3	C12	0.766619176446171
0	36	3	C13	-0.49972391150018963
0	36	3	C14	-0.4332491534615308
0	36	5	C2	0.7062896106142049
0	36	5	C3	-0.4993362429973409
0	36	5	C4	0.3862417503106921
0	36	5	C5	0.733526097525109
0	36	5	C6	0.38244075126842136
0	36	5	C7	-0.35180610506397303
0	36	5	C8	-0.16494277656253065
0	36	5	C9	-0.17250025612296377
0	36	5	C10	0.5990529053565381
0	36	5	C11	0.3541295232856625
0	36	5	C12	0.4070960051322414
0	36	5	C13	0.24369692776854823
0	36	5	C14	0.156659956300078
0	36	6	C2	-0.46537674422753156
0	36	6	C3	-0.10856417247629058
0	36	6	C4	-0.45714583993301056
0	36	6	C5	-0.4292594659574428
0	36	6	C6	0.49850742443174956
0	36	6	C7	-0.4502084548477822
0	36	6	C8	0.5569739933528208
0	36	6	C9	-0.32472947909272265
0	36	6	C10	0.5061043909110134
0	36	6	C11	0.22309518205075463
0	36	6	C12	0.36759984836786186
0	36	7	C2	0.2654964297059501
0	36	7	C3	-0.49626027514122856
0	36	7	C4	-0.06928786607277815
0	36	7	C5	-0.49661834354782036
0	36	7	C6	0.0020844647969868735
0	36	7	C7	0.8330400166988583
0	36	7	C8	0.04050064993456104
0	36	7	C9	0.6806954606459794
0	36	7	C10	0.10155712066659162
0	36	7	C11	0.702918186512369
0	36	7	C12	0.46218676669899406
0	36	7	C13	0.682096959473953
0	36	7	C14	0.1831084496958223
0	36	8	C2	0.2908485026313794
0	36	8	C3	-0.49438618389809147
0	36	8	C4	-0.2807029389565201
0	36	8	C5	0.6336665327693667
0	36	8	C6	-0.1410754368036357
0	36	8	C7	0.5410048863493109
0	36	8	C8	-0.34620872629423183
0	36	8	C9	0.7898899510098913
0	36	8	C10	-0.4790865890586713
0	36	8	C11	-0.2712703967440612
0	36	8	C12	-0.19248237240510008
0	36	8	C13	-0.10806811595788224
0	36	8	C14	-0.34285278785233025
0	37	1	C2	-0.38546510230669895
0	37	1	C3	0.3674240840298917
0	37	1	C4	-0.2892000253328829
0	37	1	C5	0.33040717792026975
0	37	1	C6	0.6312103670293328
0	37	1	C7	-0.29716693028980234
0	37	1	C8	0.7464955088510219
0	37	1	C9	-0.4104322545618398
0	37	1	C10	-0.40267013011575936
0	37	1	C11	-0.48795402916307906
0	37	1	C12	0.7546052665164158
0	37	1	C13	-0.4999993777146406
0	37	1	C14	-0.3514320821817514
0	37	3	C2	-0.496088328034121
0	37	3	C3	-0.41452868626598505
0	37	3	C4	0.18465609941274008
0	37	3	C5	-0.38353522834866133
0	37	3	C6	0.33019952373802886
0	37	3	C7	0.4697692128595754
0	37	3	C8	-0.47396930655176017
0	37	3	C9	-0.4545423772910161
0	37	3	C10	-0.4999765517733258
0	37	3	C11	-0.4244014134491793
0	37	3	C12	0.12704633409033372
0	37	3	C13	0.8604631450383826
0	37	3	C14	-0.44308228415083095
0	37	5	C2	-0.140650668911453
0	37	5	C3	0.12596605062540522
0	37	5	C4	0.1337306347883086
0	37	5	C5	0.11878572804613097
0	37	5	C6	0.20763685722015357
0	37	5	C7	0.08889287870734641
0	37	5	C8	-0.3062361469239507
0	37	5	C9	-0.15611241075724458
0	37	5	C10	-0.27937840425088917
0	37	5	C11	-0.04486049953978355
0	37	5	C12	-0.2591960469006285
0	37	5	C13	0.1870770442532027
0	37	5	C14	-0.3632594428407554
0	37	6	C2	-0.4200136834026613
0	37	6	C3	-0.4996108893510015
0	37	6	C4	0.7199812747664995
0	37	6	C5	-0.49449233059547326
0	37	6	C6	0.5970119991274123
0	37	6	C7	0.3639515903504329
0	37	6	C8	0.5698687980981276
0	37	6	C9	0.5217730271246324
0	37	6	C10	0.5642826066984032
0	37	6	C11	0.31496805659760385
0	37	6	C12	0.4819426241678513
0	37	7	C2	-0.088649591867972
0	37	7	C3	0.5654417514407513
0	37	7	C4	0.07211015312522229
0	37	7	C5	0.7926014805122437
0	37	7	C6	-0.4997857626643
0	37	7	C7	0.7410064066780808
0	37	7	C8	0.31224092871559717
0	37	7	C9	0.7347699543756561
0	37	7	C10	-0.4371582674058712
0	37	7	C11	0.756235220095119
0	37	7	C12	-0.3473063108707207
0	37	7	C13	-0.011069613201761086
0	37	7	C14	-0.33174089751598307
0	37	8	C2	0.0988737303416044
0	37	8	C3	0.879380557465099
0	37	8	C4	-0.1505757718860164
0	37	8	C5	0.5877853858665729
0	37	8	C6	0.02912447980124755
0	37	8	C7	0.6178948528166124
0	37	8	C8	-0.1803200044878993
0	37	8	C9	0.9733259243219052
0	37	8	C10	-0.22789094277783878
0	37	8	C11	-0.47049134947245186
0	37	8	C12	-0.3280533731447684
0	37	8	C13	-0.4975410824831132
0	37	8	C14	0.08599652332554975
0	38	1	C2	0.0038563360480309283
0	38	1	C3	-0.1992299427625966
0	38	1	C4	0.6853545474056262
0	38	1	C5	-0.3111803143078014
0	38	1	C6	0.37923729274256757
0	38	1	C7	0.5549218421022644
0	38	1	C8	0.37677209676179335
0	38	1	C9	0.4278167620571445
0	38	1	C10	0.6212765828687075
0	38	1	C11	0.5098468648395158
0	38	1	C12	0.5967514156408402
0	38	1	C13	0.5013564688278782
0	38	1	C14	-0.4730081317895575
0	38	3	C2	-0.13807522646596931
0	38	3	C3	-0.4191546078437165
0	38	3	C4	0.2151442915443671
0	38	3	C5	-0.10162873387385868
0	38	3	C6	0.10348417851946246
0	38	3	C7	0.6873123082568537
0	38	3	C8	-0.12428694204162838
0	38	3	C9	0.9118835210308671
0	38	3	C10	-0.18390827455999764
0	38	3	C11	0.5215880078772741
0	38	3	C12	-0.47114237118679053
0	38	3	C13	0.3014092077108521
0	38	3	C14	0.51956473983094
0	38	5	C2	0.2640480876960831
0	38	5	C3	-0.3847751643120646
0	38	5	C4	0.3110672587041404
0	38	5	C5	-0.3863692571907035
0	38	5	C6	0.3929378377073791
0	38	5	C7	0.7520167535979758
0	38	5	C8	-0.2707071934357488
0	38	5	C9	-0.3387587747209459
0	38	5	C10	0.4116823127604742
0	38	5	C11	0.6547620758983117
0	38	5	C12	0.4731113114676062
0	38	5	C13	0.48043411776609113
0	38	5	C14	-0.49765577736396255
0	38	6	C2	0.1850560293732273
0	38	6	C3	-0.4144190829835326
0	38	6	C4	-0.34123108957220605
0	38	6	C5	0.8961112130992768
0	38	6	C6	-0.0590239923702961
0	38	6	C7	0.9827551134317878
0	38	6	C8	-0.40719758241032505
0	38	6	C9	0.8909531951184484
0	38	6	C10	-0.4004517501122223
0	38	6	C11	-0.45054025315638874
0	38	6	C12	0.26537983877168103
0	38	7	C2	-0.28470287880005407
0	38	7	C3	0.013198993992284525
0	38	7	C4	0.21046574755641
0	38	7	C5	-0.021970988902536126
0	38	7	C6	0.20563313863635013
0	38	7	C7	0.34970876608745627
0	38	7	C8	0.3509213226834401
0	38	7	C9	-0.4875671820078058
0	38	7	C10	-0.4157029911475349
0	38	7	C11	-0.4079125137507936
0	38	7	C12	0.845736709411111
0	38	7	C13	-0.33475948436741065
0	38	7	C14	0.8643944087530735
0	38	8	C2	-0.44281488473514874
0	38	8	C3	0.7950590436076279
0	38	8	C4	0.0903927372383263
0	38	8	C5	-0.4997805891995864
0	38	8	C6	0.5598176437942046
0	38	8	C7	-0.49354691510517695
0	38	8	C8	-0.21358928105603942
0	38	8	C9	-0.4630280921653117
0	38	8	C10	0.6433790166596762
0	38	8	C11	-0.49074334454573887
0	38	8	C12	0.810892482194242
0	38	8	C13	-0.26046543272330974
0	38	8	C14	-0.1255551855309372
0	39	1	C2	-0.13012038683568217
0	39	1	C3	0.4241668646010224
0	39	1	C4	0.04092846604726086
0	39	1	C5	-0.204686051268206
0	39	1	C6	0.5222085582826914
0	39	1	C7	0.6260986829589927
0	39	1	C8	0.4327957867177121
0	39	1	C9	0.6054553966981824
0	39	1	C10	0.3394237763800687
0	39	1	C11	0.3512335301549949
0	39	1	C12	0.31930427303383
0	39	1	C13	0.49983468140011067
0	39	1	C14	-0.24480335681879217
0	39	3	C2	-0.10933330002566588
0	39	3	C3	-0.4974260713551197
0	39	3	C4	0.7649620587531254
0	39	3	C5	-0.2957159410853872
0	39	3	C6	0.5099487841441126
0	39	3	C7	-0.44976647578284856
0	39	3	C8	0.07354732383990348
0	39	3	C9	0.8234645568032062
0	39	3	C10	0.06951234395098171
0	39	3	C11	-0.40276463369302906
0	39	3	C12	0.24005765876330276
0	39	3	C13	-0.26226217863328477
0	39	3	C14	-0.35791107529690547
0	39	5	C2	0.5841298179979861
0	39	5	C3	-0.32584877632135556
0	39	5	C4	0.34692524301654015
0	39	5	C5	0.415774294899387
0	39	5	C6	0.44315996187839035
0	39	5	C7	0.4701811807967876
0	39	5	C8	0.5101934259399798
0	39	5	C9	0.5257841296399917
0	39	5	C10	0.504725442939048
0	39	5	C11	0.3375955657460572
0	39	5	C12	0.6066232867654615
0	39	5	C13	0.41833301774947973
0	39	5	C14	-0.4894679648528369
0	39	6	C2	0.2013462885654841
0	39	6	C3	0.37739890860736547
0	39	6	C4	0.026630506747459926
0	39	6	C5	0.7568799512788127
0	39	6	C6	0.32624937950279076
0	39	6	C7	0.6406074878923258
0	39	6	C8	-0.4993397602122999
0	39	6	C9	0.6386037084775977
0	39	6	C10	0.3290243903718515
0	39	6	C11	-0.4620501683757693
0	39	6	C12	0.44317498338239747
0	39	7	C2	-0.02034873826413791
0	39	7	C3	-0.21726514759117477
0	39	7	C4	-0.17136841998404678
0	39	7	C5	0.3524870065580694
0	39	7	C6	-0.03743817414250239
0	39	7	C7	0.6729787078233564
0	39	7	C8	-0.4913256456251636
0	39	7	C9	0.46225211222811247
0	39	7	C10	0.4619116421282401
0	39	7	C11	0.3719829223423312
0	39	7	C12	0.6796240747136535
0	39	7	C13	0.44069475471859665
0	39	7	C14	-0.40257149665132663
0	39	8	C2	0.0218570498023265
0	39	8	C3	0.9060156647056454
0	39	8	C4	0.09757480741622793
0	39	8	C5	-0.4850368981549995
0	39	8	C6	-0.4994092999210523
0	39	8	C7	-0.4993045182566441
0	39	8	C8	0.3567589096025443
0	39	8	C9	0.7946163094524104
0	39	8	C10	0.06261940489689621
0	39	8	C11	0.8894818345158244
0	39	8	C12	-0.33247198858894417
0	39	8	C13	0.8345743199623734
